ux,uy,uz,Ts,CO2,H2O
 -2.902000, -4.375250,  0.626500,  8.717003, 16.920000,407.700000
 -2.781000, -4.588250,  0.560500,  8.866080, 16.920000,407.100000
 -2.960000, -3.784250,  0.992750,  8.948202, 16.910000,407.700000
 -2.393750, -3.211250,  1.113750,  8.789032, 16.910000,407.500000
 -1.723000, -4.376500,  1.178000,  8.815821, 16.920000,407.500000
 -1.935500, -3.776250,  1.203000,  8.886227, 16.920000,407.700000
 -1.778000, -3.881250,  1.219750,  8.948202, 16.910000,407.400000
 -2.038750, -3.847000,  1.150000,  8.929792, 16.910000,407.300000
 -1.921500, -4.514250,  0.979750,  8.916344, 16.910000,406.900000
 -2.125250, -4.267250,  0.733000,  8.941504, 16.910000,407.200000
 -1.951000, -4.304500,  0.827750,  8.902946, 16.900000,407.400000
 -2.000250, -4.880500,  0.710750,  8.834278, 16.910000,407.600000
 -1.991000, -4.637750,  0.594500,  8.850997, 16.900000,407.200000
 -1.883500, -4.538250,  0.357250,  8.884539, 16.900000,407.400000
 -2.493000, -4.793500,  0.237000,  8.904634, 16.910000,407.700000
 -2.502750, -4.040500,  0.138250,  8.953214, 16.910000,407.200000
 -1.011000, -4.856250, -0.179250,  8.879528, 16.910000,407.100000
 -2.618750, -4.368250,  0.724000,  8.847673, 16.920000,407.700000
 -2.079250, -4.406750,  0.529000,  8.904634, 16.910000,407.300000
 -2.007250, -4.212750,  0.793750,  8.923043, 16.910000,407.200000
 -2.214750, -4.617250,  1.006000,  8.854372, 16.910000,407.300000
 -2.730750, -4.161500,  1.044000,  8.973363, 16.900000,407.200000
 -2.118750, -4.577000,  0.481250,  8.866080, 16.900000,407.300000
 -2.299750, -5.111750,  0.623250,  8.874466, 16.900000,407.300000
 -1.376500, -5.080250,  0.565500,  8.800739, 16.910000,407.100000
 -2.210750, -4.426250,  0.393250,  8.909645, 16.910000,407.400000
 -1.924500, -5.257500,  0.177750,  8.887862, 16.910000,407.700000
 -2.366250, -5.037250,  0.846000,  8.904634, 16.900000,407.700000
 -2.277250, -4.926000,  1.050750,  8.840976, 16.910000,407.600000
 -2.341500, -4.753000,  0.947750,  8.916344, 16.910000,407.400000
 -2.656750, -4.565250,  0.762750,  8.963288, 16.900000,407.200000
 -1.917500, -4.714250,  0.720250,  8.909645, 16.910000,406.800000
 -2.097250, -4.281250,  1.059000,  8.859383, 16.900000,407.600000
 -2.307250, -4.217750,  1.001250,  8.928105, 16.900000,407.700000
 -1.887000, -4.708000,  0.812500,  8.804113, 16.900000,407.900000
 -2.198000, -4.642250,  0.990000,  8.884539, 16.910000,408.000000
 -2.489500, -4.698000,  1.046750,  8.934804, 16.900000,408.100000
 -2.912500, -5.050500,  1.067250,  8.916344, 16.910000,408.100000
 -2.768500, -4.932250,  0.967750,  8.924730, 16.910000,408.100000
 -2.734000, -4.722000,  1.015000,  8.835965, 16.900000,407.200000
 -2.996500, -4.955500,  0.631000,  8.911333, 16.900000,407.500000
 -2.272000, -4.709750,  0.256250,  8.822518, 16.900000,408.400000
 -2.526750, -4.933750,  0.501250,  8.886227, 16.900000,408.100000
 -2.483500, -4.896000,  0.582000,  8.886227, 16.900000,407.700000
 -2.715250, -4.795500,  0.596000,  8.902946, 16.900000,407.900000
 -2.672500, -4.542500,  0.739750,  8.882852, 16.900000,408.300000
 -3.043000, -4.744250,  0.676500,  8.839289, 16.900000,407.700000
 -2.132000, -4.729250,  0.200750,  8.671766, 16.900000,408.000000
 -2.420500, -4.632750,  0.607000,  8.795729, 16.910000,408.400000
 -2.902250, -5.326000,  0.101250,  8.377074, 16.920000,407.800000
 -2.512500, -5.051250,  0.284000,  8.447373, 16.930000,407.600000
 -1.950500, -4.894250,  0.029750,  8.246512, 16.950000,407.600000
 -2.594000, -4.947000,  0.579000,  8.402209, 16.950000,408.000000
 -2.592000, -5.165500,  0.469000,  8.474197, 16.970000,407.400000
 -1.563750, -4.901250,  0.424500,  8.346934, 16.940000,408.200000
 -2.691750, -4.684250, -0.086500,  8.308469, 16.930000,408.200000
 -1.619000, -5.157750,  0.095000,  8.141105, 16.980000,406.800000
 -2.610750, -4.595250,  0.200250,  8.336922, 17.000000,405.900000
 -2.115250, -4.955000,  0.551750,  8.157803, 16.990000,405.800000
 -2.257500, -4.942500,  0.736000,  8.213059, 16.990000,406.500000
 -1.825000, -5.011250,  0.561250,  8.214745, 16.990000,407.300000
 -2.055250, -4.973000,  0.489500,  8.221436, 16.970000,406.900000
 -1.323750, -4.655000,  0.092500,  8.231445, 16.980000,406.800000
 -1.335500, -4.700250, -0.024000,  8.144423, 16.980000,406.400000
 -1.745250, -4.769000,  0.026500,  8.264951, 16.990000,407.100000
 -2.197750, -4.459750,  0.067250,  8.325172, 16.990000,406.300000
 -2.884250, -4.471750, -0.151750,  8.288344, 16.990000,406.400000
 -2.156250, -4.122750,  0.016250,  8.281652, 16.990000,406.700000
 -1.403750, -4.115500,  0.330000,  8.269956, 17.000000,406.900000
 -1.720000, -4.415250,  0.402750,  8.199679, 17.000000,407.700000
 -1.376500, -4.595000,  0.397250,  8.378759, 17.000000,406.900000
 -1.858000, -4.197750,  0.609000,  8.382080, 16.990000,407.900000
 -1.284750, -4.747000,  0.702750,  8.238136, 16.980000,407.700000
 -2.444250, -4.171000,  0.348000,  8.343614, 16.990000,408.100000
 -2.103250, -3.713250,  0.004000,  8.398837, 16.990000,408.100000
 -1.648250, -3.908500,  0.124250,  8.300092, 16.990000,408.300000
 -1.695750, -4.144000,  0.187750,  8.375388, 16.990000,408.100000
 -1.924500, -4.340000,  0.012500,  8.213059, 16.990000,407.200000
 -1.527750, -4.142500,  0.071000,  8.194623, 16.990000,405.600000
 -1.294000, -4.337750,  0.226000,  8.189618, 17.000000,404.900000
 -2.084750, -4.316750,  0.055500,  8.176238, 16.990000,406.100000
 -1.550250, -4.947750, -0.419250,  8.152799, 16.990000,404.900000
 -1.838500, -4.495000, -0.278250,  8.154484, 16.990000,405.100000
 -2.242250, -4.248000, -0.491750,  8.263265, 17.000000,405.000000
 -1.584000, -4.561000, -0.757500,  8.214745, 17.000000,405.300000
 -2.091000, -4.755250, -0.629750,  8.743789, 17.000000,404.800000
 -2.081500, -4.908500, -0.890500,  8.790719, 17.000000,405.200000
 -1.947000, -4.767000, -0.835000,  8.604812, 16.960000,406.400000
 -2.109250, -5.485750, -0.455250,  8.634914, 16.910000,408.500000
 -2.570250, -6.176000,  0.020250,  8.658375, 16.930000,407.500000
 -1.115250, -6.302750, -0.017750,  8.673452, 16.930000,407.700000
 -2.319750, -5.599000,  0.262250,  8.681835, 16.930000,408.000000
 -3.107750, -5.064000,  0.232500,  8.671766, 16.930000,407.900000
 -2.766500, -5.213000, -0.001500,  8.737092, 16.940000,407.500000
 -2.405750, -5.100250,  0.197250,  8.730396, 16.930000,407.600000
 -2.597750, -4.838750,  0.162000,  8.725387, 16.910000,408.000000
 -2.578250, -5.035250,  0.503250,  8.643297, 16.910000,408.200000
 -2.755750, -5.140500,  0.508750,  8.745476, 16.910000,408.100000
 -2.581750, -4.870000,  0.446000,  8.780647, 16.920000,408.200000
 -2.577250, -5.167250,  0.446000,  8.896248, 16.920000,407.600000
 -2.808000, -4.850500,  0.247750,  8.804113, 16.910000,408.200000
 -2.635750, -4.608750, -0.051500,  8.747163, 16.900000,408.100000
 -2.255000, -4.274750,  0.124250,  8.810811, 16.910000,408.100000
 -2.081500, -4.431000,  1.007500,  8.737092, 16.920000,408.300000
 -2.464250, -4.137250,  0.926500,  8.804113, 16.920000,409.000000
 -2.911250, -3.878750,  0.822500,  8.717003, 16.920000,408.000000
 -3.237750, -3.551250,  0.723500,  8.723700, 16.920000,407.900000
 -2.377500, -3.562500,  1.047750,  8.936492, 16.930000,407.800000
 -3.303750, -3.546250,  1.068000,  8.782334, 16.920000,407.900000
 -2.280750, -4.377250,  0.639250,  8.794042, 16.910000,407.900000
 -2.268750, -3.822500,  0.543000,  8.859383, 16.910000,408.300000
 -2.279000, -3.726500,  0.825500,  8.904634, 16.900000,408.600000
 -2.014000, -4.215750,  0.873750,  8.822518, 16.900000,407.900000
 -2.547750, -4.095250,  0.949250,  8.804113, 16.900000,408.000000
 -2.686000, -4.035000,  0.705750,  8.884539, 16.900000,408.300000
 -2.350250, -4.328000,  0.467500,  8.221436, 16.900000,408.300000
 -2.667000, -4.453750,  0.514500,  8.152799, 16.910000,407.700000
 -2.508500, -4.544750,  0.459750,  8.164544, 17.000000,403.700000
 -2.547000, -4.599750,  0.353750,  8.182928, 17.000000,403.900000
 -2.563000, -4.654000,  0.335000,  8.201313, 17.000000,403.800000
 -2.490000, -4.629250,  0.349000,  8.197993, 17.000000,403.400000
 -2.518250, -4.755750,  0.289000,  8.199679, 17.000000,404.100000
 -2.479250, -4.644250,  0.332000,  8.176238, 17.000000,404.700000
 -2.450500, -4.691000,  0.265000,  8.174553, 17.000000,403.900000
 -2.469750, -4.757500,  0.307750,  8.197993, 16.990000,404.300000
 -2.514500, -4.394750,  0.247250,  8.206369, 17.000000,404.100000
 -2.366750, -4.462750,  0.449000,  8.186298, 17.000000,403.700000
 -2.171750, -4.476250,  0.382750,  8.192989, 17.000000,403.100000
 -2.450500, -5.083750,  0.219250,  8.328544, 16.990000,403.600000
 -2.505750, -4.779000,  0.304750,  8.283339, 16.990000,403.600000
 -2.461250, -4.951750,  0.226000,  8.340242, 16.990000,405.500000
 -2.400250, -4.968750,  0.157000,  8.326859, 16.980000,406.400000
 -2.723500, -5.081500,  0.361250,  8.375388, 16.970000,406.000000
 -2.282750, -4.799500,  0.311000,  8.360318, 16.980000,406.400000
 -2.344500, -4.804750,  0.304000,  8.325172, 16.980000,406.300000
 -2.449500, -4.974000,  0.165750,  8.392144, 16.980000,406.200000
 -2.480750, -4.874250,  0.118000,  8.331864, 16.980000,406.100000
 -2.559500, -4.681000,  0.136500,  8.375388, 16.980000,406.500000
 -2.678500, -4.465000, -0.009750,  8.358684, 16.980000,406.600000
 -2.477000, -4.483000,  0.170750,  8.397151, 16.980000,406.300000
 -2.358250, -4.806250,  0.229000,  8.318481, 16.980000,406.500000
 -2.521500, -4.694750,  0.137500,  8.340242, 16.980000,406.700000
 -2.430750, -4.830500,  0.116750,  8.348619, 16.980000,406.700000
 -2.356750, -4.902000,  0.255750,  8.325172, 16.980000,406.500000
 -2.501250, -4.483500,  0.153250,  8.300092, 16.980000,406.100000
 -2.262000, -4.330250,  0.304250,  8.343614, 16.980000,406.200000
 -2.301500, -4.147750,  0.138500,  8.370381, 16.980000,406.400000
 -2.145500, -4.426750, -0.001250,  8.316795, 16.980000,406.200000
 -1.945750, -4.161500,  0.347250,  8.310103, 16.990000,406.500000
 -2.026250, -4.508750,  0.233500,  8.350306, 16.980000,406.700000
 -2.178250, -4.490250,  0.210500,  8.335236, 16.980000,407.100000
 -2.343250, -4.479750,  0.224500,  8.338556, 16.980000,406.700000
 -2.448750, -4.523250,  0.235750,  8.380445, 16.980000,406.800000
 -2.467000, -4.522750,  0.212250,  8.325172, 16.990000,406.900000
 -2.534000, -4.447500,  0.161250,  8.335236, 16.980000,406.800000
 -2.528250, -4.475750,  0.243750,  8.362003, 16.980000,406.700000
 -2.539500, -4.574000,  0.254250,  8.348619, 16.970000,407.100000
 -2.459750, -4.491000,  0.176750,  8.336922, 16.980000,407.200000
 -2.398250, -4.650750,  0.234250,  8.383766, 16.980000,407.100000
 -2.262750, -4.599250,  0.208500,  8.336922, 16.980000,406.400000
 -2.354500, -4.512250,  0.267000,  8.328544, 16.980000,406.900000
 -2.157250, -4.542500,  0.161000,  8.326859, 16.970000,406.400000
 -2.384000, -4.588250,  0.181000,  8.350306, 16.980000,406.400000
 -2.214750, -4.518500,  0.026000,  8.378759, 16.980000,405.900000
 -2.358250, -4.553500,  0.166000,  8.373754, 16.980000,406.600000
 -2.383250, -4.594250,  0.165000,  8.362003, 16.970000,406.300000
 -2.373750, -4.619750,  0.120750,  8.348619, 16.980000,406.100000
 -2.582500, -4.932750,  0.088250,  8.353626, 16.980000,406.400000
 -2.532500, -4.781750, -0.041250,  8.370381, 16.980000,406.000000
 -2.543000, -4.820250,  0.030000,  8.395516, 16.980000,406.500000
 -2.519000, -4.804000, -0.000250,  8.377074, 16.980000,406.500000
 -2.494250, -4.750750,  0.033750,  8.370381, 16.990000,406.800000
 -2.417500, -4.762250,  0.021000,  8.367010, 16.980000,407.200000
 -2.484500, -4.956000,  0.116000,  8.345299, 16.980000,407.700000
 -2.404500, -5.013500,  0.169500,  8.323538, 16.980000,407.200000
 -2.304250, -4.642250,  0.006250,  8.345299, 16.980000,407.200000
 -2.087000, -4.789750,  0.078250,  8.432302, 16.980000,407.200000
 -2.249000, -4.802750,  0.210500,  8.318481, 16.980000,407.200000
 -1.610500, -4.930000, -0.023500,  8.350306, 16.990000,406.800000
 -1.918500, -4.536000, -0.070250,  8.226440, 16.980000,407.500000
 -2.008500, -4.617250, -0.151500,  8.246512, 16.980000,407.500000
 -2.732500, -4.600250, -0.259750,  8.363689, 16.980000,407.700000
 -2.330250, -5.075250, -0.087750,  8.378759, 16.980000,407.200000
 -2.451750, -4.350750, -0.387000,  8.467505, 16.990000,408.000000
 -2.240250, -4.952000,  0.010250,  8.238136, 16.990000,407.900000
 -2.156000, -5.001250, -0.178000,  8.335236, 16.990000,407.900000
 -2.530250, -4.928000,  0.061500,  8.305098, 16.990000,407.300000
 -2.587500, -4.264500, -0.115000,  8.363689, 16.980000,407.400000
 -1.908750, -4.471000, -0.649500,  8.398837, 16.990000,407.200000
 -1.521500, -5.014000, -0.294500,  8.444052, 16.970000,407.600000
 -1.895250, -4.644500, -0.071000,  8.665071, 16.940000,408.000000
 -1.916500, -4.937250, -0.233750,  8.673452, 16.940000,407.700000
 -2.225250, -4.667250, -0.093250,  8.519367, 16.950000,408.300000
 -2.161500, -4.239750, -0.337500,  8.507666, 16.950000,407.900000
 -2.350500, -4.518000, -0.049000,  8.370381, 16.950000,407.500000
 -2.451000, -4.715250, -0.123500,  8.626584, 16.970000,407.000000
 -2.342250, -5.037250, -0.265500,  8.641610, 16.960000,407.400000
 -1.221750, -4.599250,  0.037500,  8.529434, 16.930000,408.700000
 -2.028750, -4.781250, -0.540750,  8.671766, 16.940000,408.400000
 -2.208250, -4.456250, -0.773250,  8.583041, 16.950000,408.300000
 -1.791500, -4.240250, -0.314250,  8.718690, 16.950000,407.700000
 -0.838750, -4.601750, -0.357750,  8.532806, 16.960000,406.800000
 -1.203500, -4.718250, -0.365000,  8.589736, 16.950000,407.500000
 -1.537750, -4.615500, -0.853750,  8.462446, 16.940000,407.900000
 -1.992500, -3.878250, -0.106250,  8.539501, 16.940000,408.500000
 -2.027500, -3.900000, -0.187250,  8.557898, 16.950000,408.200000
 -1.718750, -4.573500, -0.097500,  8.626584, 16.950000,408.300000
 -1.167250, -4.747250, -0.133000,  8.571287, 16.950000,408.300000
 -1.023250, -4.304750, -0.150750,  8.539501, 16.940000,408.200000
 -1.550250, -4.055250,  0.212250,  8.614829, 16.950000,407.900000
 -1.447750, -4.482000, -0.066750,  8.591371, 16.950000,407.800000
 -1.244000, -4.551000, -0.201000,  8.465818, 16.950000,407.900000
 -1.335000, -4.265000, -0.315250,  8.562905, 16.950000,408.300000
 -1.794250, -3.933000, -0.209250,  8.639975, 16.940000,407.300000
 -1.241250, -3.924000, -0.270250,  8.593058, 16.950000,408.100000
 -1.492250, -4.048500, -0.375500,  8.505980, 16.940000,408.000000
 -1.822250, -4.315250, -0.171500,  8.566278, 16.980000,407.300000
 -1.928750, -3.611000, -0.344000,  8.536128, 16.970000,407.100000
 -0.870000, -4.162500, -0.462000,  8.574659, 16.950000,407.500000
 -0.920000, -4.046750, -0.485500,  8.566278, 16.950000,407.600000
 -0.916750, -4.040500, -0.494250,  8.512673, 16.940000,407.800000
 -1.241250, -3.985250, -0.402250,  8.490906, 16.940000,407.500000
 -1.470000, -3.940250, -0.623250,  8.423973, 16.970000,407.300000
 -1.386250, -3.887750, -0.434500,  8.440681, 16.940000,407.800000
 -1.996000, -3.820750, -0.495000,  8.537814, 16.960000,407.400000
 -1.880750, -3.902500, -0.472500,  8.544509, 16.970000,407.500000
 -1.982250, -4.000000, -0.559500,  8.447373, 16.960000,407.300000
 -1.707000, -4.414750, -0.640250,  8.209689, 16.980000,407.200000
 -1.314000, -3.952250, -0.100750,  8.221436, 16.980000,406.700000
 -2.108000, -4.652250,  0.012250,  8.244827, 16.990000,406.700000
 -2.046750, -4.647500, -0.040500,  8.273276, 16.990000,406.800000
 -1.859750, -4.741750,  0.250250,  8.336922, 16.990000,406.300000
 -0.921000, -4.180500, -0.085750,  8.285024, 16.980000,406.300000
 -1.519500, -4.393250, -0.104250,  8.296721, 16.980000,406.500000
 -1.645750, -4.548750, -0.096000,  8.283339, 16.980000,406.400000
 -1.811000, -4.136500, -0.188500,  8.281652, 16.990000,406.700000
 -1.658000, -4.123250, -0.461000,  8.226440, 16.990000,405.400000
 -1.675500, -3.864000, -0.020750,  8.323538, 16.990000,406.000000
 -1.250500, -4.308250, -0.587000,  8.226440, 16.990000,406.000000
 -1.380250, -4.010000, -0.465000,  8.268270, 16.990000,406.300000
 -1.366750, -4.451750, -0.120250,  8.258260, 16.990000,405.800000
 -1.566000, -4.513250, -0.182000,  8.325172, 16.990000,406.200000
 -1.427250, -3.997000, -0.330500,  8.367010, 16.990000,406.000000
 -1.073250, -3.965000, -0.304000,  8.259894, 16.990000,406.600000
 -1.364750, -4.340000, -0.541500,  8.318481, 16.980000,406.300000
 -1.483000, -3.934250, -0.266250,  8.288344, 16.990000,406.300000
 -1.526000, -4.309750, -0.556750,  8.330230, 16.990000,406.400000
 -1.749500, -3.924250, -0.444000,  8.333550, 16.990000,406.400000
 -1.647750, -4.155750, -0.198750,  8.310103, 16.990000,405.900000
 -1.988000, -4.001250, -0.342750,  8.293401, 16.990000,406.600000
 -1.495750, -4.293250, -0.720500,  8.266585, 16.990000,406.200000
 -1.228500, -4.046500, -0.327750,  8.351991, 16.990000,405.700000
 -1.644500, -4.522500, -0.417750,  8.263265, 16.990000,405.800000
 -1.177750, -4.399750, -0.472500,  8.238136, 16.990000,406.300000
 -1.550500, -4.366750, -0.472750,  8.310103, 16.990000,406.200000
 -1.725250, -4.029000, -0.387500,  8.301778, 16.990000,406.100000
 -1.072750, -4.143500, -0.001000,  8.298407, 16.980000,406.100000
 -1.470000, -4.317250, -0.112500,  8.393830, 16.990000,406.100000
 -1.314500, -4.044000, -0.336250,  8.382080, 16.990000,407.100000
 -1.386500, -4.538250, -0.621000,  8.249884, 16.990000,406.800000
 -0.903750, -4.496750, -0.525750,  8.259894, 16.980000,406.700000
 -0.904500, -5.272500, -0.677250,  8.283339, 16.980000,406.400000
 -1.306000, -4.758750, -0.585000,  8.298407, 16.990000,406.900000
 -1.341250, -4.153750, -0.695000,  8.246512, 16.990000,406.400000
 -1.419750, -3.932500, -0.244500,  8.259894, 16.990000,407.000000
 -1.330000, -4.205000, -0.375750,  8.286710, 16.990000,407.200000
 -1.878500, -4.012000, -0.307250,  8.293401, 16.990000,407.300000
 -1.673500, -3.959500, -0.293500,  8.310103, 16.990000,406.900000
 -1.563000, -4.179250, -0.590250,  8.261580, 16.990000,407.200000
 -1.771250, -4.468250, -0.349250,  8.375388, 16.990000,407.100000
 -1.580750, -4.894750, -0.595000,  8.295035, 16.990000,407.200000
 -1.590250, -4.388750, -0.298000,  8.423973, 16.990000,406.700000
 -1.346500, -4.464250, -0.550250,  8.283339, 16.990000,407.300000
 -1.364500, -4.172000, -0.126000,  8.218064, 16.980000,406.300000
 -1.339250, -4.095000, -0.305750,  8.276648, 16.990000,407.200000
 -2.040500, -4.199750, -0.367000,  8.276648, 16.990000,407.400000
 -1.528000, -4.439250, -0.734250,  8.326859, 16.990000,407.800000
 -1.274250, -4.154500, -0.427750,  8.310103, 16.990000,407.400000
 -1.971250, -4.364750, -0.060750,  8.271642, 16.990000,407.500000
 -2.061250, -4.156000, -0.006250,  8.311790, 16.990000,407.400000
 -1.554500, -3.987750, -0.231250,  8.373754, 16.990000,407.600000
 -1.516500, -4.367000, -0.344000,  8.346934, 16.980000,407.600000
 -1.902500, -4.424000, -0.089250,  8.296721, 16.990000,407.000000
 -1.791500, -4.262750, -0.383000,  8.325172, 16.990000,406.800000
 -1.129000, -4.237000, -0.088750,  8.263265, 16.990000,407.100000
 -1.938500, -3.777500, -0.419000,  8.264951, 16.990000,407.300000
 -1.355750, -4.178000, -0.312750,  8.280018, 16.990000,406.200000
 -1.957000, -3.605750, -0.379500,  8.331864, 16.980000,406.000000
 -1.457750, -3.849500, -0.443000,  8.310103, 16.980000,406.700000
 -0.987750, -5.178500, -0.567250,  8.335236, 16.980000,406.900000
 -1.031500, -4.759000, -0.500500,  8.370381, 16.990000,406.600000
 -1.316000, -4.745750, -0.620000,  8.360318, 16.990000,406.700000
 -1.572250, -4.828500, -0.310000,  8.415594, 16.980000,403.600000
 -1.318000, -4.773000, -0.478750,  8.330230, 16.980000,403.200000
 -1.624750, -4.576000, -0.702750,  8.356997, 16.980000,402.800000
 -1.826250, -4.773000, -0.521000,  8.323538, 16.980000,402.800000
 -2.124750, -4.384250, -0.291500,  8.437359, 16.980000,403.700000
 -1.420000, -4.926000, -0.643500,  8.351991, 16.990000,404.200000
 -1.264500, -4.608500, -0.413000,  8.261580, 16.980000,402.500000
 -1.112000, -5.276500, -0.537000,  8.264951, 16.990000,403.000000
 -1.739500, -4.713000, -0.356500,  8.450746, 16.990000,401.300000
 -1.420000, -5.007250, -0.759000,  8.234817, 16.980000,401.100000
 -1.181500, -5.190750, -0.674500,  8.271642, 16.990000,399.600000
 -0.972500, -5.152750, -0.815000,  8.253203, 16.990000,400.200000
 -1.160000, -5.113750, -0.976500,  8.291716, 16.990000,398.300000
 -1.172250, -4.904500, -1.085000,  8.238136, 16.990000,398.400000
 -1.149250, -4.883500, -0.928500,  8.243193, 16.990000,399.000000
 -1.254500, -4.764250, -0.878500,  8.259894, 16.990000,399.300000
 -1.335750, -4.751000, -0.767250,  8.295035, 16.990000,399.200000
 -1.207750, -4.765000, -0.796250,  8.310103, 16.990000,400.300000
 -1.304250, -4.730000, -0.704250,  8.336922, 16.980000,399.500000
 -1.328250, -4.793250, -0.728250,  8.338556, 16.980000,399.900000
 -1.323500, -4.720750, -0.701500,  8.328544, 16.980000,401.000000
 -1.102750, -4.735250, -0.746250,  8.325172, 16.980000,401.300000
 -1.158750, -4.888500, -0.680750,  8.280018, 16.980000,401.300000
 -1.147000, -4.882000, -0.424750,  8.268270, 16.980000,401.400000
 -1.417000, -4.787750, -0.693000,  8.320167, 16.990000,401.600000
 -1.386500, -4.640500, -0.764750,  8.323538, 16.980000,400.900000
 -1.154500, -4.634250, -0.821250,  8.271642, 16.980000,400.500000
 -1.097750, -4.732000, -0.887250,  8.290030, 16.980000,400.800000
 -1.217250, -4.674750, -0.753000,  8.306784, 16.980000,400.600000
 -1.265500, -4.880000, -0.621500,  8.315161, 16.990000,400.900000
 -1.122250, -4.867500, -0.726250,  8.300092, 16.980000,401.100000
 -1.010250, -4.786250, -0.694750,  8.269956, 16.980000,401.900000
 -1.088750, -4.858750, -0.602000,  8.286710, 16.990000,401.000000
 -1.151500, -4.981750, -0.437250,  8.316795, 16.980000,400.300000
 -1.248750, -5.074000, -0.350000,  8.214745, 16.980000,401.500000
 -1.102750, -5.032250, -0.142500,  8.174553, 16.980000,400.900000
 -1.227250, -4.849000, -0.125500,  8.239821, 16.980000,401.000000
 -1.092000, -4.833500, -0.150500,  8.266585, 16.990000,398.400000
 -0.991750, -4.848500, -0.253250,  8.246512, 16.980000,399.700000
 -0.788250, -4.724750, -0.160000,  8.303412, 16.990000,399.600000
 -0.760000, -5.054250, -0.063500,  8.320167, 16.990000,398.800000
 -0.585250, -4.931250, -0.091000,  8.566278, 16.980000,402.200000
 -0.961000, -4.824250,  0.193750,  8.418916, 16.990000,402.700000
 -0.898750, -4.955250,  0.344000,  8.392144, 16.980000,401.500000
 -0.896250, -4.737250,  0.327250,  8.263265, 16.980000,401.400000
 -0.452250, -4.657750, -0.157000,  8.303412, 16.980000,400.900000
 -0.463000, -4.856250, -0.231500,  8.325172, 16.970000,402.600000
 -0.420000, -4.688250, -0.263750,  8.261580, 16.990000,400.800000
 -0.307750, -4.850250, -0.212750,  8.316795, 16.990000,400.700000
 -0.487250, -4.739000, -0.220500,  8.300092, 16.990000,400.900000
 -0.469500, -4.493500, -0.192500,  8.358684, 16.990000,401.400000
 -0.798000, -4.369000, -0.381500,  8.285024, 16.990000,401.200000
 -0.728000, -4.413000, -0.361500,  8.285024, 16.990000,401.600000
 -0.861000, -4.391750, -0.421750,  8.273276, 16.990000,401.600000
 -0.741250, -4.533500, -0.384000,  8.285024, 16.990000,401.700000
 -0.718250, -4.468000, -0.347000,  8.300092, 16.990000,400.900000
 -0.754500, -4.438750, -0.318250,  8.296721, 16.980000,401.700000
 -0.837750, -4.470000, -0.270750,  8.313475, 16.980000,401.600000
 -0.921000, -4.501750, -0.301000,  8.288344, 16.990000,402.000000
 -0.849250, -4.269750, -0.253500,  8.269956, 16.990000,401.900000
 -0.315250, -4.569500, -0.374000,  8.280018, 16.990000,400.000000
 -0.274000, -4.293000, -0.348250,  8.313475, 16.990000,399.400000
 -0.530250, -4.184500, -0.227750,  8.305098, 16.990000,400.700000
 -0.300750, -4.321750, -0.322250,  8.259894, 16.990000,401.600000
 -0.499500, -4.388750, -0.189750,  8.276648, 16.990000,401.000000
 -0.465750, -4.279000, -0.319750,  8.293401, 16.980000,401.600000
 -0.341500, -4.559000, -0.230750,  8.313475, 16.980000,402.800000
 -0.312000, -4.655250, -0.339000,  8.303412, 16.990000,403.300000
 -0.166000, -4.543250, -0.262000,  8.308469, 16.980000,403.500000
 -0.338000, -4.495000, -0.281500,  8.340242, 16.980000,403.100000
 -0.108500, -4.656000, -0.185250,  8.301778, 16.990000,403.600000
 -0.477500, -4.495000, -0.389250,  8.266585, 16.990000,403.300000
 -0.490250, -4.402750, -0.229000,  8.350306, 16.980000,403.000000
 -0.405250, -4.473250, -0.001250,  8.256575, 16.980000,403.300000
 -0.455750, -4.590750,  0.042750,  8.330230, 16.980000,403.000000
 -0.483750, -4.643500,  0.022250,  8.305098, 16.990000,402.800000
 -0.598750, -4.463000, -0.042750,  8.325172, 16.990000,400.800000
 -0.487250, -4.416500, -0.080000,  8.310103, 16.990000,403.400000
 -0.675000, -4.459000,  0.102750,  8.303412, 16.980000,403.300000
 -0.508500, -4.351500,  0.219750,  8.259894, 16.980000,402.900000
 -0.597750, -4.301000,  0.236000,  8.288344, 16.980000,402.000000
 -0.557500, -4.309250,  0.108750,  8.310103, 16.990000,401.500000
 -0.675750, -4.151750,  0.099500,  8.288344, 16.990000,402.700000
 -0.861250, -4.097250,  0.035500,  8.326859, 16.980000,401.900000
 -0.921750, -4.025000,  0.007250,  8.346934, 16.990000,403.200000
 -0.879250, -4.038750, -0.304500,  8.356997, 16.990000,403.100000
 -0.876500, -4.048250, -0.171500,  8.323538, 16.990000,403.500000
 -0.604500, -4.148500, -0.060750,  8.420601, 16.980000,402.700000
 -0.820250, -4.196500, -0.150750,  8.413908, 16.980000,403.400000
 -0.976250, -4.315250, -0.156500,  8.422287, 16.970000,404.100000
 -1.182250, -4.175250,  0.171750,  8.382080, 16.970000,403.700000
 -0.960750, -3.784500, -0.122750,  8.413908, 16.970000,403.200000
 -1.044250, -4.047000,  0.052750,  8.522740, 16.970000,403.600000
 -1.109250, -4.246000, -0.070000,  8.490906, 16.970000,403.500000
 -1.688500, -4.119750,  0.057250,  8.457438, 16.970000,403.200000
 -1.541250, -4.305750,  0.063000,  8.388773, 16.960000,403.100000
